from;r120640428428-biomass_solid;r120640428428-biomass_solid-boiler_heat_high;r120640472472-biomass_solid;r120640472472-biomass_solid-boiler_heat_high;r120670124124-biomass_solid;r120670124124-biomass_solid-boiler_heat_high;r120670201201-biomass_solid;r120670201201-biomass_solid-boiler_heat_high;r120640428428-electricity;r120640428428-electricity-boiler_heat_high;r120640472472-electricity;r120640472472-electricity-boiler_heat_high;r120670124124-electricity;r120670124124-electricity-boiler_heat_high;r120670201201-electricity;r120670201201-electricity-boiler_heat_high;r120640428428-electricity;r120640428428-electricity-electrolyzer;r120640472472-electricity;r120640472472-electricity-electrolyzer;r120670124124-electricity;r120670124124-electricity-electrolyzer;r120670201201-electricity;r120670201201-electricity-electrolyzer;r120640428428-electricity;r120640428428-electricity-heatpump_central;r120640472472-electricity;r120640472472-electricity-heatpump_central;r120670124124-electricity;r120670124124-electricity-heatpump_central;r120670201201-electricity;r120670201201-electricity-heatpump_central;r120640428428-electricity;r120640428428-electricity-heatpump_decentral;r120640472472-electricity;r120640472472-electricity-heatpump_decentral;r120670124124-electricity;r120670124124-electricity-heatpump_decentral;r120670201201-electricity;r120670201201-electricity-heatpump_decentral;r120640428428-electricity;r120640428428-electricity-heatpump_heat_high;r120640472472-electricity;r120640472472-electricity-heatpump_heat_high;r120670124124-electricity;r120670124124-electricity-heatpump_heat_high;r120670201201-electricity;r120670201201-electricity-heatpump_heat_high;r120640428428-h2;r120640428428-h2-boiler_heat_high;r120640472472-h2;r120640472472-h2-boiler_heat_high;r120670124124-h2;r120670124124-h2-boiler_heat_high;r120670201201-h2;r120670201201-h2-boiler_heat_high
to;r120640428428-biomass_solid-boiler_heat_high;r120640428428-heat_high;r120640472472-biomass_solid-boiler_heat_high;r120640472472-heat_high;r120670124124-biomass_solid-boiler_heat_high;r120670124124-heat_high;r120670201201-biomass_solid-boiler_heat_high;r120670201201-heat_high;r120640428428-electricity-boiler_heat_high;r120640428428-heat_high;r120640472472-electricity-boiler_heat_high;r120640472472-heat_high;r120670124124-electricity-boiler_heat_high;r120670124124-heat_high;r120670201201-electricity-boiler_heat_high;r120670201201-heat_high;r120640428428-electricity-electrolyzer;r120640428428-h2;r120640472472-electricity-electrolyzer;r120640472472-h2;r120670124124-electricity-electrolyzer;r120670124124-h2;r120670201201-electricity-electrolyzer;r120670201201-h2;r120640428428-electricity-heatpump_central;r120640428428-heat_low_central;r120640472472-electricity-heatpump_central;r120640472472-heat_low_central;r120670124124-electricity-heatpump_central;r120670124124-heat_low_central;r120670201201-electricity-heatpump_central;r120670201201-heat_low_central;r120640428428-electricity-heatpump_decentral;r120640428428-heat_low_decentral;r120640472472-electricity-heatpump_decentral;r120640472472-heat_low_decentral;r120670124124-electricity-heatpump_decentral;r120670124124-heat_low_decentral;r120670201201-electricity-heatpump_decentral;r120670201201-heat_low_decentral;r120640428428-electricity-heatpump_heat_high;r120640428428-heat_high;r120640472472-electricity-heatpump_heat_high;r120640472472-heat_high;r120670124124-electricity-heatpump_heat_high;r120670124124-heat_high;r120670201201-electricity-heatpump_heat_high;r120670201201-heat_high;r120640428428-h2-boiler_heat_high;r120640428428-heat_high;r120640472472-h2-boiler_heat_high;r120640472472-heat_high;r120670124124-h2-boiler_heat_high;r120670124124-heat_high;r120670201201-h2-boiler_heat_high;r120670201201-heat_high
type;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2019-04-05 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05662518761943733;0.048131409476521725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4347980397973385;2.1357279714845268;0.0009923880937796827;0.004874610316645801;0.16916157870218212;0.8309216745851186;1.3053909568238729;6.412080379918863;1.3018923327512717;6.394895138474246;0.751424544844641;3.6909973642768765;1.4981379174276641;7.358853450404686;0.02017102131106632;0.04861216135966984;0.24215219255553563;0.5835867840588409;0.16818029516084745;0.4053145113376424;4.857583299774401;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04077235145769227;0.04036462794311535;0.034531781026336916;0.03418646321607355;0.02398312013675933;0.023743288935391738;0.744174597909215;0.7367328519301228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3836024348235088;1.9602084419481303;0.0008714400015095642;0.004453058407713873;0.15281410113220315;0.780880056785558;1.4478575163383443;7.3985519084889395;1.432084117378433;7.317949839803794;0.8630668478731043;4.410271592631563;1.6480733412514008;8.421654773794659;0.020005004674761247;0.04861216135966984;0.24015917039458473;0.5835867840588409;0.16679609520067587;0.4053145113376424;4.817603190311237;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1.005674778938913;0.8548235620980762;0.05484990604929095;0.05430140698879804;0.04645464088512671;0.045990094476275445;0.032263821909685984;0.031941183690589126;0.12087287082179418;0.11966414211357623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33982775923050385;1.8061845403101282;0.0007738607038708095;0.004113069641073353;0.13922195134333462;0.7399646713898236;1.0330805652879642;5.49082320450553;1.0290978147432062;5.469654885360141;0.594252345680428;3.158451217291475;1.245013128079332;6.61724477574165;0.019841698514150952;0.04861216135966984;0.23819868737095545;0.5835867840588409;0.1654344944235275;0.4053145113376424;4.778275817329105;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 10:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.007166478247021871;0.0070948134645516525;0.006069585116103958;0.006008889264942918;0.004215467163676941;0.004173312492040171;0.1222567259920285;0.12103415873210821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.302640467183361;1.672391221655253;0.0006914648628488554;0.0038210348321027748;0.1275560127171531;0.704874526274988;0.9162848570072153;5.063390119821872;0.9118031293407041;5.038624092736731;0.5276000856509018;2.915518073306883;1.1355142781531695;6.274851901074414;0.019601677967608803;0.04861216135966984;0.2353172516366294;0.5835867840588409;0.16343327070066227;0.4053145113376424;4.720474093732382;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 11:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.00911883473942101;0.0090276463920268;0.007723116111264482;0.007645884950151838;0.0053638826617523104;0.005310243835134787;0.15556300342741813;0.15400737339314396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5826864227553371;3.249642179706515;0.0013412237309670064;0.007480004747602995;0.25625845662168517;1.4291534125791383;0.8419382996968542;4.695489897409356;0.8366458360783031;4.665973827808696;0.4859405581456005;2.710090492778014;1.0733723585442778;5.986197643601437;0.019444864543867936;0.04861216135966984;0.23343471362353635;0.5835867840588409;0.16212580453505696;0.4053145113376424;4.682710300982523;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 12:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.012765998064699902;0.012638338084052902;0.010812048704384632;0.010703928217340786;0.007509217749411195;0.007434125571917083;0.21778188304127777;0.21560406421086498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7920443094297003;4.471882171040088;0.7855598182595133;4.435270733893212;0.45954185056027713;2.594573288263325;1.026186698071168;5.793850097309814;0.019290540222091205;0.04861216135966984;0.2315820571662067;0.5835867840588409;0.16083909180065176;0.4053145113376424;4.645545933514407;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 13:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.011475481138311195;0.011360726326928083;0.009719056852809058;0.009621866284280967;0.006750109643610164;0.006682608547174063;0.19576627526026746;0.1938086125076648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25073336070460545;1.4201537550308851;0.0005802881088842154;0.0032867518487201958;0.11316166060160435;0.640947645647487;0.7573176867442821;4.289447377719614;0.7507573861612497;4.252289835217318;0.43938730304223456;2.4886896844312165;0.7418852784042892;4.202038216881894;0.019214293027537487;0.04861216135966984;0.23066671306673556;0.5835867840588409;0.16020336416507605;0.4053145113376424;4.627184091879964;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 14:00:00;0.05563164886306136;0.047286901533602155;0.04711673101971325;0.04004922136675626;0.03272365881259702;0.027815109990707465;1.005674778938913;0.8548235620980762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24203402396924312;1.3795939366246859;0.0005613652440362213;0.003199781891006462;0.110618168536237;0.6305235606565509;0.47125405242148494;2.686148098802464;0.4759054492675499;2.7126610608250346;0.24669763852388368;1.406176539586137;0.9796626037186702;5.584076841196421;0.019138646204594423;0.04861216135966984;0.22975857640111846;0.5835867840588409;0.15957264225891432;0.4053145113376424;4.608966831675711;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 15:00:00;0.02969453712776499;0.02524035655860024;0.02514952454578027;0.02137709586391323;0.01746692613693456;0.014846887216394378;0.5631999324179597;0.47871994255526573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2408933196901996;1.3954950009653262;0.000560228315764165;0.003245402633221808;0.10981994988321131;0.6361869696734431;0.728448278355853;4.219900876515457;0.7212938817798035;4.178455457150402;0.42419826459105586;2.457380546775987;0.9725933765355805;5.634233430270618;0.019214293027537487;0.04861216135966984;0.23066671306673556;0.5835867840588409;0.16020336416507605;0.4053145113376424;4.627184091879964;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2503835987355263;1.4271865127924999;0.000586093293712873;0.0033407317741633766;0.11358797931678842;0.647451482105694;0.7579932086152641;4.3205612891070055;0.7497101127511754;4.2733476426817;0.443782920437239;2.5295626464922623;1.0059640024882017;5.73399481418275;0.018099123010703436;0.04579078121707969;0.2297222297232029;0.5811972411997033;0.15954739865093603;0.40365491858686814;4.627184091879964;11.706775752456307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26716461221431803;1.4899770423192515;0.0006290413934793708;0.003508163851434451;0.11967904064179598;0.6674500096592961;0.8094523097987516;4.514315531747638;0.7999565968292033;4.461357940516467;0.4763027143780028;2.6563402380861216;1.0599079890505194;5.911106854934747;0.008152599582691548;0.0205445509483827;0.2221488772417379;0.5598151706491795;0.1542875302919171;0.38880457633563115;4.474637705025462;11.276087016664166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28909555582708296;1.578461734815873;0.0006843450196175429;0.0037365238071117844;0.12737650399798006;0.6954757118289712;0.876456564222602;4.785452840655407;0.8656232391001006;4.726302885486549;0.5181779669728411;2.8292516996717127;1.1280786801163192;6.159309593435102;0.00207634564379994;0.005211627565937849;0.21786019415940708;0.5468290873401117;0.15130894075685716;0.3797854412997115;4.388252829876082;11.014514602988966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32497181675933196;1.684653898080377;0.0007699414346375948;0.003991376397161291;0.1401393185829623;0.7264822275340765;0.9848896884411401;5.10566814487887;0.973045593297579;5.0442683556546495;0.582990561561521;3.022223071134925;1.2411094085450436;6.433911173897506;0.0;0.0;0.2161016516534374;0.5424151456501278;0.15008759233714777;0.37671985676624087;4.352831356219301;10.925606704110445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32278835472105705;1.6826956931608705;0.000765259906540698;0.003989299892796659;0.13931887970910614;0.7262693199235704;0.9784137690504998;5.1004709780602555;0.9665077706160219;5.038405008221322;0.5794457637738029;3.0206507665528344;1.2338433934411088;6.4320256100085;0.0;0.0;0.21539484401876013;0.5406410584870879;0.14959669809676338;0.375487712222876;4.338594470885484;10.889872121922563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30515489089399767;1.5907724462304098;0.0007189943110108852;0.0037481173432997446;0.1336302204518631;0.6966143392155623;0.9241764638200126;4.817731905893726;0.9137088404115624;4.763164185065475;0.5444140012195515;2.8380301883575223;1.1834631818233994;6.169393566845381;0.0;0.0;0.21257339913310597;0.5335592318240959;0.14763713940500983;0.37056921990657465;4.2817634671696245;10.747226302595756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24915851848044315;1.2634828472143271;0.000580433878233679;0.002943380196522986;0.11800720546042108;0.5984145388897952;0.7544101185785763;3.82561371131196;0.7460419209814031;3.7831785812966947;0.43949767787216204;2.2286927244897337;1.045101791945225;5.2997111869542355;0.0;0.0;0.2049903084401965;0.5145256741848931;0.14237050763304063;0.35734997415893194;4.12902092821816;10.36384252982758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-05 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18075061638361203;0.9165863756812966;0.0004090052209460185;0.0020740654754172597;0.08827061112058412;0.4476202689924821;0.5447345792686662;2.762349051471406;0.541211827264846;2.7444851760600337;0.30969392308799165;1.5704578839792056;0.7817469577242322;3.9642388226195813;0.0;0.0;0.18873607720953245;0.4737275537959264;0.13108156832121173;0.3290147364862414;3.801619786992554;9.54206566535131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1550323657632623;0.7948509392682458;0.00033898162304426134;0.0017379587813479277;0.07920076226731325;0.406062308144515;0.46487348559836233;2.3834063606628035;0.4642050557761442;2.379979320964291;0.25667288171161906;1.315961864535471;0.7014220720340536;3.596190963318593;0.0;0.0;0.1820046007642503;0.4568315479182682;0.12640640232957526;0.3172800698472339;3.6660309031478997;9.201737566901228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15771365601681248;0.8130138967666684;0.00034340857639332675;0.0017702712113075994;0.07950005352315732;0.409822775911876;0.47238274571670014;2.4351330541695893;0.47223349864724073;2.434363685526526;0.2600249185067204;1.3404284549021437;0.704072671432419;3.6294946212341204;0.0;0.0;0.1617193104763976;0.4059154692957579;0.11231779932321544;0.28191767630127074;3.257434083274536;8.176159549019085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1580014073990375;0.817183279067822;0.00034401619879664066;0.0017792517801762254;0.07944699500814673;0.4108998581821348;0.47320743333920606;2.4474288452303736;0.4730950970997819;2.446847842200072;0.26048500301469607;1.3472284355920081;0.703602771743674;3.6390335354582817;0.0;0.0;0.11333867038895588;0.28448006267627923;0.07871632644738924;0.19757797938294697;2.2829261811123405;5.730144714591974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17217795651715057;0.9004907125846975;0.0003778577434752909;0.0019761959983757714;0.08313876480902418;0.43481573995119654;0.5158376598076454;2.6978309607939854;0.5155431739364341;2.6962907996875507;0.2861094209882553;1.4963522717685755;0.7362980230149225;3.850838660368045;0.0;0.0;0.09113421472861971;0.22874687896883547;0.06329481872767351;0.15886999500646048;1.8356725386409087;4.607538071988681;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23714902419139694;1.2369693101823265;0.0005293266100114762;0.00276096759781986;0.10160084679954623;0.5299500169064332;0.7105678296834999;3.7063217996291353;0.7100825396042073;3.7037905265755455;0.40079985793373835;2.0905720589823793;0.8998029115177317;4.693371986476489;0.0;0.0;0.08389165353711657;0.21056805037816256;0.05826469256588726;0.146244378340377;1.6897891212190481;4.24137069425981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3515594789331876;1.8337342421155067;0.0008065434844222808;0.004206930814746617;0.13536830446166578;0.7060810760720487;1.0562773675095676;5.5095427489299045;1.0526555969352618;5.490651593614325;0.6107052014007456;3.185438330506289;1.198856095384134;6.253233393523644;0.0;0.0;0.08576357271902268;0.21526656752474693;0.05956478370777533;0.14950760710651606;1.7274942865843577;4.336010659326737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4206393612712811;2.2062534498678694;0.0009646796711107734;0.005059744874976006;0.16276196198355194;0.85368649060373;1.2638759269949578;6.629029237088554;1.2594977648650962;6.60606577671743;0.7304440544267758;3.8311790654684392;1.4414612859092084;7.560464444593798;0.0;0.0;0.08923279725784726;0.22575897706235357;0.0619742403423047;0.15679482806603087;1.7973732034682433;4.547354204774655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4016021499293941;2.1124273086286127;0.0009178976851457572;0.0048281418238666825;0.15692229265380728;0.8254112593590263;1.2061537355471188;6.344368648977845;1.2024956691460804;6.325127219708383;0.6950212871333835;3.655811970321597;1.389743690724475;7.3100518132107375;0.0;0.0;0.09165502952594526;0.2337203252911604;0.06365653664322886;0.1623241684402336;1.8461630599452867;4.707715802860481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3630163783777464;1.9370553950236549;0.0008260966661404392;0.004408051810525383;0.14534562947858173;0.7755642788977122;1.0899483548258029;5.815964421350484;1.086960373357266;5.800020552234371;0.6255106396813197;3.337724773339522;1.2872178205289266;6.868594290342353;0.0;0.0;0.0926467740934252;0.239028677161037;0.06434532616985968;0.16601094151823798;1.8661392925083298;4.814639374671491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3323876050034639;1.783924276053591;0.0007583776495569803;0.004070212845172313;0.1369313502897275;0.7349105570049674;0.9991076469103173;5.362210740967673;0.9952502882884815;5.34150829724428;0.5742346000628422;3.081917098537274;1.2126988263379461;6.508554600955756;0.0;0.0;0.09375578061259736;0.24376502959275315;0.065115556832491;0.16930044776447659;1.8884774760158107;4.910041437641108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30598964206705853;1.651732087877982;0.0007004900789665747;0.00378124544626157;0.1297113497216559;0.7001818657974985;0.9209382431990749;4.971224636788606;0.9162082908517472;4.945692354017731;0.5304028152442767;2.8631143966886055;1.1487566670257512;6.200988488605004;0.0;0.0;0.09416438135743004;0.24671067915646672;0.06539933949472373;0.17134626947617618;1.8967077237750207;4.969374236290554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2791418587556927;1.5294182441224404;0.0006413122716569293;0.0035137499364083155;0.12192584126606762;0.6680316842967845;0.8412890931195028;4.609422941201756;0.8358194205138623;4.579454604995451;0.48559407841915886;2.6605699556585716;1.0798062261912804;5.916258313302025;0.0;0.0;0.0929925612179151;0.246430287227475;0.06458548332080595;0.17115153080013576;1.8731043158042664;4.963726436881306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2630317675580289;1.4540396110607834;0.0006085275476591598;0.0033639402834598348;0.11763316038275654;0.6502761105958781;0.7942316101558395;4.390512340941481;0.7875818428561107;4.35375242730858;0.4607698725844703;2.5471358556469514;1.0417891537091928;5.759010441704417;0.0;0.0;0.09091377704937804;0.24273978472183938;0.06314171966394756;0.16858839150274;1.8312323687719891;4.889390424621211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2514959861020364;1.4038505944215671;0.0005830493969618492;0.003254581733841042;0.11414171346214924;0.637139044545717;0.7599718737541213;4.242162999295505;0.7530408742794101;4.2034741602276675;0.4414781177647474;2.46433085336282;1.0108680127587604;5.6426652472194005;0.0;0.0;0.08701647494082516;0.23320415284141147;0.060434953262081946;0.16196567474237963;1.7527308918375406;4.697318790124609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2412782248174817;1.3637045266684067;0.0005605819228370764;0.003168409027875156;0.1109003879005104;0.6268089924136848;0.7296267252499133;4.12385025111251;0.7224463824540908;4.083266953630521;0.42446601169068543;2.399081898075754;0.9821620101080767;5.55117968113085;0.0;0.0;0.07978461921409105;0.21382277949376402;0.05541226229303829;0.14850486294534262;1.6070631094299102;4.30692913327216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24104894354052586;1.37976415282597;0.0005615115947501317;0.0032140923683497543;0.11049531827960726;0.632475201832472;0.7292459274863148;4.174203688931666;0.7217598578859226;4.131353426539021;0.4251699482841423;2.4336727839784307;0.9785746106351655;5.601361071275687;0.0;0.0;0.07009403760518772;0.1871510804058512;0.048681929364535616;0.12998075140331009;1.4118703972757107;3.7696939607261477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-06 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24738041811354827;1.4115526657559065;0.0005799503911733748;0.003309196932035277;0.11281203359127288;0.6437054636718031;0.7492171761681011;4.275033207215185;0.7407178509014147;4.2265360572434725;0.43913158717991735;2.5056848364486086;0.999092030009703;5.700819123235366;0.0;0.0;0.062099128072126794;0.164562689391136;0.04312927988874741;0.11429259170518062;1.2508327900229268;3.3147068935607558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
